Ano,Jogo,Desenvolvedor,Vencedor,Indicacoes,Premiacoes,Nota Metacritic,Review 1,Review 2,Review 3,Review 4,Review 5,Review 6,Review 7,Review 8,Review 9,Review 10,Review 1_negativo,Review 1_neutro,Review 1_positivo,Review 1_composto,Review 2_negativo,Review 2_neutro,Review 2_positivo,Review 2_composto,Review 3_negativo,Review 3_neutro,Review 3_positivo,Review 3_composto,Review 4_negativo,Review 4_neutro,Review 4_positivo,Review 4_composto,Review 5_negativo,Review 5_neutro,Review 5_positivo,Review 5_composto,Review 6_negativo,Review 6_neutro,Review 6_positivo,Review 6_composto,Review 7_negativo,Review 7_neutro,Review 7_positivo,Review 7_composto,Review 8_negativo,Review 8_neutro,Review 8_positivo,Review 8_composto,Review 9_negativo,Review 9_neutro,Review 9_positivo,Review 9_composto,Review 10_negativo,Review 10_neutro,Review 10_positivo,Review 10_composto,Review_Composto_Total,Hype
2020,Ghost of Tsushima,"['Sucker Punch Productions', 'Sony Interactive Entertainment']",False,8,2,83,"Castielle Fextralife - ""From it's breath taking environments to it's stellar combat and style, you won't be able to stop playing Ghost of Tsushima. It is made from the same cloth as games like God of War, Bloodborne, and Uncharted when it comes to PS4 exclusives and is a solid Game of the Year contender. For 60 USD you will get more than your money's worth and an experience to remember.""","Mitchell Saltzman IGN - ""Ghost of Tsushima is an excellent action game and its open world is one of the most gorgeous yet.""","Chris Tapsell Eurogamer - ""Limited by a rote and rigid world, Sucker Punch's samurai homage pairs okay action with enjoyably committed, if awkwardly fawning melodrama.""","Anthony Taormina Game Rant - ""Sucker Punch Productions builds on its open-world expertise with Ghost of Tsushima, putting players in control of a deadly samurai.""","Peter Glagowski TheGamer - ""There is more I can delve into, but I'm at a loss for words. Ghost of Tsushima is something I was drawn to because of its inspiration from classic Samurai cinema. What I ended up getting was a Hollywood interpretation of that. It isn't bad in the strictest sense, but it truly fails to live up to the films that inspired it.""","Rachel Weber GamesRadar+ - ""Ghost of Tsushima is the samurai Assassin's Creed Ubisoft will wish it had made""","Matt Miller Game Informer - ""At turns both melancholy and thrilling, Ghost of Tsushima is the open-world action formula at its most mature and immersive. Deep, rewarding, and hard to put down""","Carolyn Petit Polygon - ""Ghost of Tsushima offers a lovely world to explore, and there’s value in that, but it should have been so much more than a checklist of activities to accomplish.""","Edmond Tran GameSpot - ""Ghost of Tsushima has some dull edges, but strikes a lot of highs with its cinematic stylings.""","Ian Walker Kotaku - ""At its core, it’s just another open-world game.""",0.136,0.72,0.144,-0.34,0.087,0.609,0.304,0.7713,0.315,0.45,0.235,-0.3182,0.251,0.749,0.0,-0.6908,0.126,0.657,0.217,0.837,0.135,0.706,0.159,0.1027,0.177,0.565,0.258,0.6115,0.051,0.709,0.24,0.7311,0.342,0.658,0.0,-0.6956,0.0,1.0,0.0,0.0,1.009,15.471698113207546
2020,Hades,['Supergiant Games'],False,9,2,93,"Joshua Duckworth Game Rant - ""Hades is everything a dungeon-crawler fan could want out of a game. Its gameplay loop is rewarding and interesting, it's simple enough that there's no skill barrier, it's complex enough that the repetition is a benefit and not a detriment, and all the small details boost the bigger ones. Hades is ultimately the result of when every aspect of a game comes together to form one fun and cohesive experience, and it's a testament to what Supergiant Games can do.""","Jody Macgregor PC Gamer - ""Action so intense it'll leave you jittery and hopped-up on adrenaline, and characters to come back for.""","Nick Limon IGN - ""Hades is a one-of-a-kind rogue-lite that does a brilliant job of marrying its fast-paced action with its persistent, progressing story through a vividly reimagined Greek mythological underworld.""","Christian Donlan Eurogamer - ""Greek gods bring family charm to this glittering headlong pelt through the underworld""","Cian Maher TheGamer - ""Hades is, to put it plainly, a masterpiece. It has a refreshingly unique trajectory, tells a compelling story with an alluring cast, and has such a good handle on moment-to-moment play that it is never anything less than genuinely excellent. It’s a game that grows the more you play it, as opposed to being something that suffers from a slow descent into tedium. And for that reason, it is a genuine forever game.""","Matt Miller Game Informer - ""Supergiant has crafted another beautiful game, this time a story-laden roguelite that demands dozens of hours to fully experience.""","Ryan Gilliam Polygon - ""Try as I might, I cannot find fault in Hades. It’s even created a calm in me that no other similar game has. Loss isn’t a frustrating experience met with loud swear words and the sounds of scrambling feet made by my previously sleeping cats. Failure is just another step on a long adventure with one of my favorite games, years in the making and well-worth the wait.""","Suriel Vazquez GameSpot - ""Hades' varied combat and progression make it a great action roguelike, but its novel approach to storytelling is what makes it stand out in the genre.""","Nathan Grayson Kotaku - ""A multifaceted story that unfolds based on how you play, sublime combat that rewards experimentation, challenges that are only as difficult as you want them to be, all the good feelings of roguelikes without a lot of the hassle.""","Chris Shive Hardcore Gamer - ""Hades already looked great, but experiencing it in 4k on current-gen consoles is a sight to behold.""",0.042,0.744,0.214,0.9325,0.081,0.831,0.088,0.0334,0.0,0.858,0.142,0.5859,0.0,0.816,0.184,0.4019,0.039,0.745,0.216,0.9191,0.0,0.813,0.187,0.5994,0.155,0.69,0.154,-0.0108,0.058,0.753,0.188,0.5859,0.107,0.654,0.24,0.6249,0.0,0.855,0.145,0.3716,5.0438,32.43396226415094
2021,It Takes Two,"['Hazelight Studios', 'Electronic Arts']",True,6,3,88,"Tristan Ogilvie IGN - ""It Takes Two is a beautiful, breakneck-paced, co-op adventure that's bubbling over with creativity.""","Robert Purchese Eurogamer - ""If you can ignore the story, It Takes Two has some of the best co-op gameplay in years.""","Dalton Cooper Game Rant - ""Hazelight Studios' It Takes Two is one of the best co-op gaming experiences there is and an absolute joy to play from start to finish.""","Rachel Watts PC Gamer - ""An excellent co-op adventure that doesn't take itself too seriously, and that's the only place it falls short.""","Kirk McKeand TheGamer - ""It Takes Two is, without a doubt, the best co-op game you can play right now. It’s much more ambitious and bigger budget than A Way Out, which was still brilliant in its own way. Josef Fares and the team at Hazelight take things to the next level here, and I can only imagine what they’ll do when they’re inevitably given a triple-A budget. Grab a friend by the hand and pull them through an adventure unlike any other as soon as you can - you won’t regret it.""","Sam Loveridge GamesRadar+ - ""It Takes Two is a Pixar-worthy adventure that consistently innovates, offering players an excellent co-op experience unlike any other.""","Andrew Reiner Game Informer - ""A roaring success both in its diverse co-op-driven gameplay and mature story themes that unfold in playful and heartfelt ways""","Andrew King GameSpot - ""It Takes Two is a fantastically creative co-op game that nails every new concept it introduces.""","Chris Plante Polygon - ""We need a break from this divorce game""","Tom Orry VG247 - ""Honestly, It Takes Two is one of the most pleasant surprises in video games I’ve ever had. I went in more or less expecting a fairly gimmick-laden brief but fun escapade, but it’s so much more than that.""",0.0,0.532,0.468,0.8316,0.11,0.705,0.185,0.4019,0.0,0.679,0.321,0.886,0.075,0.661,0.264,0.6486,0.061,0.736,0.203,0.9222,0.0,0.625,0.375,0.8402,0.0,0.538,0.462,0.9169,0.0,0.828,0.172,0.4404,0.0,1.0,0.0,0.0,0.0,0.756,0.244,0.8532,6.7410000000000005,29.132075471698112
2021,Deathloop,"['Arkane Studios', 'Bethesda Softworks']",False,9,2,88,"Dalton Cooper Game Rant - ""Arkane Studios hits it out of the park with Deathloop, an infinitely entertaining first-person shooter stealth game with an intriguing PvP twist.""","Phil Savage PC Gamer - ""A thoughtful response to Dishonored that makes for an entertaining stealth shooter in its own right, but it's the multiplayer invasions that make Deathloop sing.""","Edwin Evans-Thirlwell Eurogamer - ""A brilliant timeloop shooter that gives Dishonored's best tricks and techniques more opportunity to shine.""","Matt Purslow IGN - ""Deathloop encases fun investigation work and satisfying combat in a unique time loop mechanic to create a tremendously satisfying adventure.""","Kirk McKeand TheGamer - ""Deathloop is one of the most interesting triple-A games in recent memory and you owe it to yourself to play it.""","Josh West GamesRadar+ - ""Deathloop is a killer new-generation showcase that will keep you guessing until the very end""","Blake Hester Game Informer - ""Deathloop is a rare game I started replaying as soon as the credits finished rolling. Now deep in a second playthrough, I'm still discovering new secrets and ways to play""","Tauriq Moosa Polygon - ""Deathloop is a strange but wondrous beast. It's a time-management game where I built a precision murder machine to effect a carefully plotted rampage. It's also a story about a man finding out who he is and why he's being hunted by a young woman who knows everything about him. Time is Colt's prison, yet also the source of his power.""","Tamoor Hussain GameSpot - ""Arkane Lyon's follow-up to Dishonored is a masterclass in open-ended action game design.""","Ethan Gach - ""Deathloop is a deeply kinetic game where everything feels at its best and most satisfying when you’re on the move, teleporting around cover and force-pushing people off rooftops. And as repetitious as it can be, the act of moving, shooting, and engineering the slaughter of dozens of costumed enemies is so exquisitely tuned that the mischief never loses its lively spark.""",0.054,0.826,0.12,0.3818,0.044,0.811,0.145,0.3818,0.066,0.443,0.491,0.8908,0.085,0.423,0.493,0.8905,0.0,0.779,0.221,0.659,0.249,0.751,0.0,-0.6486,0.0,0.836,0.164,0.5994,0.196,0.776,0.028,-0.9127,0.0,1.0,0.0,0.0,0.112,0.731,0.157,0.5022,2.7442,6.886792452830188
2021,Metroid Dread,"['MercurySteam', 'Nintendo']",False,3,1,88,"Martin Robinson Eurogamer - ""A stylish, visually sumptuous return for 2D Metroid, and an adventure that proudly sits alongside the series' best.""","Samuel Claiborn IGN - ""A surprise sequel after nearly 20 years, Metroid Dread brings back the legendary exploration and progression and merges it with excellent modern combat and some of the best boss fights ever.""","Cian Maher TheGamer - ""Metroid Dread suffers from some minor grievances, but overall it is a remarkable achievement in not just resurrecting a dormant and beloved series, proving its authority in the genre it inhabits, or exhibiting the kind of airtight design we’d expect from a title of this calibre. It is a remarkable achievement because it is one of those few rare games that sets itself an atmospheric goal and launches it towards and through the stratosphere. This, here, is one of 2021’s very best games - we’re always in for a treat when Samus returns.""","Josh West GamesRadar+ - ""Frustrating boss battles and cumbersome controls distract from an otherwise fun and isolating adventure""","Ben Reeves Game Informer - ""Intense combat and a series of challenging boss fights require a high level of play, but the thrill of victory is incredibly sweet""","Steven Petite GameSpot - ""More than anything else, Metroid Dread feels like going back to a place of comfort after a long time away. Though the gameplay is refined and new features have been added to the mix, Dread sticks closely to the formula of its predecessors. In the end, for longtime fans like myself, that's probably for the best.""","Russ Frushtick Polygon - ""There I was, many hours into Metroid Dead, completely stumped as to where I should go.

And I was loving every minute of it.""","Carolyn Petit Kotaku - ""So here we are. Supposedly, the saga is complete, and I’m left with mixed feelings. I’m glad that Dread really goes for it, that it wants to make you feel hunted and disadvantaged and that it’s willing to feel hostile in order to accomplish that. The result is a feeling that survival itself is a reward more meaningful than all the upgrades in the world, a feeling I rarely get from games anymore. But ZDR never captivated me the way previous Metroid settings have, and as a conclusion to the story arc, Dread seems to misunderstand what made the early chapters resonate. Samus is wonderful, a survivor, an icon, and she endures. But when I think back on my time with her over the past several decades, Dread will forever dwell in the shadows of my favorite Metroid memories.""","Alex Donaldson VG247 - ""Metroid Dread is likely to give those that have been counting down the days to its release exactly what they want: a thrilling experience in line with what they loved about past games.""","Sam Machkovech Ars Technica - ""If ""classic 2D adventure on Switch"" puts the same tingle in your spine as it does mine, Mercury Steam will not lead you astray with this impressive sequel. Buy.""",0.0,0.581,0.419,0.8779,0.188,0.535,0.277,0.5859,0.053,0.714,0.233,0.9741,0.345,0.404,0.251,-0.2732,0.121,0.476,0.403,0.8068,0.091,0.731,0.178,0.6908,0.158,0.699,0.143,-0.1027,0.124,0.722,0.154,0.4443,0.076,0.712,0.211,0.6486,0.0,1.0,0.0,0.0,4.6525,8.962264150943396
2021,Psychonauts 2,"['Double Fine', 'Xbox Game Studios']",False,5,0,87,"Edwin Evans-Thirwell Eurogamer - ""As witty, eccentric and imaginative as the 2005 action-platformer, with a more developed understanding of mental health.""","Dalton Cooper Game Rant - ""Psychonauts 2 was worth the 16-year wait, as it's easily Double Fine's best game so far and a strong contender for Game of the Year.""","Matthew Castle PC Gamer - ""Improved platforming underpins a glorious return to one of gaming's most inventive and empathic universes.""","Tom Marks IGN - ""Even with a few rough edges, Psychonauts 2 is just about everything I could have hoped for from this long-awaited sequel.""","George Foster TheGamer - ""It’s rare that a long-awaited sequel does most things right, but this is one of those times and I’m confident in saying that Psychonauts 2 is Double Fine’s best game to date and an early contender for game of the year.""","Josh West GamesRadar+ - ""Psychonauts 2 captures the spirit of '90s cartoons and channels it into an imaginative, inventive adventure that never fails to find heart and humor in every one of its consciousness-expanding encounters.""","Andrew Reiner Game Informer - ""Well worth the wait and better than the original, Psychonauts 2 hits its stride early and never loses steam""","Ewan Wilson Polygon - ""Psychonaut 2's levels are some of the most inventive in the platforming genre. There's an over-the-top cooking game show where you carry food stuff through a giant platforming gauntlet. There's also a humongous mailroom sorting office where you jump from flying envelope to flying envelope, all the while avoiding the vortex of letters below. You'll visit highly imaginative, gravity-bending dreamscape after dreamscape.""","Kurt Indovina GameSpot - ""Psychonauts 2 does more than just fill the shoes of its beloved quirky predecessor, it sets itself apart as a classic in its own right.""","Zach Zwiezen Kotaku - ""Psychonauts 2 isn’t about gunning down the big boss at the end and cheering over their dead body. It’s about understanding that even the biggest asshole is still a person, and deep down they may just need some help. We all need some help sometimes. The key is asking for it. Today, in 2021, it’s easy to look around and see people who seem cruel and evil, and to assume they are lost souls, not worth saving. Psychonauts 2 says otherwise. It says that everyone can change. I’m not sure I fully believe that, but I’ll be damned if that’s not one hell of a hopeful message.""",0.0,1.0,0.0,0.0,0.0,0.57,0.43,0.9112,0.0,0.622,0.378,0.8074,0.0,0.867,0.133,0.3818,0.0,0.752,0.248,0.9161,0.0,0.755,0.245,0.753,0.0,0.538,0.462,0.8467,0.039,0.961,0.0,-0.34,0.0,0.87,0.13,0.5106,0.128,0.73,0.142,0.5621,5.3489,7.113207547169812
2021,Ratchet & Clank: Rift Apart,"['Insomniac Games', 'Sony Interactive Entertainment']",False,6,0,88,"Robin Valentine PC Gamer - ""Gorgeous and endearing, Rift Apart is a supremely likable adventure and a solid port-but at this price, it's hard to recommend over more substantial experiences.""","Jonathon Dornbush IGN - ""Ratchet and Clank: Rift Apart is a fantastic PS5 exclusive showpiece for the console's power, and a delightful adventure in its own right.""","Chris Tapsell Eurogamer - ""With Ratchet and Clank: Rift Apart, Sony's charmers-in-chief deliver another lesson in laid-back, unpretentious fun.""","Anthony Taormina Game Rant - ""Ratchet and Clank: Rift Apart uses the power of the PS5 to put on a stunning display, highlighted by bombastic action, plenty of humor, and heart.""","Stacey Henley TheGamer - ""Rift Apart is a magnificent game, one that sets the series on a clear path forward. Wherever it goes next, Rivet has to be there.""","Rachel Weber GamesRadar+ - ""The best Ratchet and Clank adventure yet, and a showcase for the power of the PS5.""","Andrew Reiner Game Informer - ""It's as long as any other Ratchet game, but it feels like it flies by in a flash, and is a hard one to put down""","Ryan Gilliam Polygon - ""Ratchet & Clank: Rift Apart earns its PS5 exclusivity""","Steve Watts GameSpot - ""Ratchet & Clank: Rift Apart looks and plays better than ever thanks to new-generation hardware, but it's still the same lovable, goofy series at heart.""","Tom Orry VG247 - ""This is a full-fat, planet-hopping, mystery-filled adventure that PS5 owners will lap up and non-owners will resent not being able to play, perhaps through no lack of trying.""",0.042,0.476,0.482,0.9299,0.0,0.603,0.397,0.8807,0.0,0.809,0.191,0.5106,0.0,0.83,0.17,0.5719,0.0,0.764,0.236,0.7579,0.0,0.667,0.333,0.7579,0.06,0.819,0.121,0.3919,0.0,1.0,0.0,0.0,0.0,0.647,0.353,0.872,0.188,0.669,0.143,-0.128,5.5448,10.377358490566039
2021,Resident Evil Village,['Capcom'],False,5,1,84,"Taylor Lyles IGN - ""Resident Evil Village VR is a thrilling way to experience an already great game from a brand new perspective.""","Dalton Cooper Game Rant - ""Resident Evil Village doesn't have the most engrossing or satisfying story in Resident Evil history, and its more action-oriented approach is likely to disappoint fans that enjoyed RE7's pure horror. However, Resident Evil Village is packed with replay value, rarely has a dull moment, and should leave Resident Evil fans excited for the franchise's future.""","Tristan Ogilvie IGN - ""Resident Evil Village is a genuinely engrossing and increasingly combat-heavy continuation of the Ethan Winters story.""","Andy Kelly PC Gamer - ""A grimly beautiful collection of killer horror set-pieces, with some of the most memorably grotesque enemies in Resi history.""","Vikki Blake Eurogamer - ""Capcom's follow-up to its first-person Resi reinvention is a fantastic horror romp - for its first half, at least.""","Jade King TheGamer - ""Its attachment to the past can hold it back from greatness, especially in regards to its dedication to bombastic set-pieces and a hesitation to explore its own ideas. Village is drenched in excellence throughout, but the occasional fumble stops it from reaching the heights of both its predecessor and the seminal masterpiece it is so desperate to imitate. There’s also not nearly enough big lady - she needs her own game.""","Leon Hurley GamesRadar+ - ""A strong start and okay finish makes this average out as decent but not amazing installment.""","Ben Reeves Game Informer - ""Village doesn't pull any punches when it comes to horror, but a consistent rollout of new weapons and tools makes it hard to walk away from these terrors""","Suriel Vazquez Polygon - ""Resident Evil Village is the perfect cocktail of horror and action""","Phil Hornshaw GameSpot - ""The sequel to Resident Evil 7 leans heavily on Resident Evil 4's brand of action, but adds its own sensibilities to the mix.""",0.172,0.547,0.281,0.4215,0.312,0.52,0.169,-0.9271,0.239,0.761,0.0,-0.6597,0.449,0.424,0.127,-0.8709,0.166,0.673,0.161,-0.0258,0.091,0.761,0.147,0.6771,0.208,0.609,0.183,-0.3628,0.356,0.644,0.0,-0.9136,0.409,0.404,0.187,-0.6597,0.213,0.787,0.0,-0.6597,-3.9807,10.924528301886792
2022,Elden Ring,"['FromSoftware', 'Bandai Namco Entertainment']",True,8,4,96,"Mitchell Saltzman IGN - ""Elden Ring is a massive iteration on what FromSoftware began with the Souls series, bringing its relentlessly challenging combat to an incredible open world that gives us the freedom to choose our own path.""","Pam K. Ferdinand Game Rant - ""More than an open-world Dark Souls, FromSoftware's Elden Ring offers a new experience that will still feel familiar and satisfying to fans.""","Fexelea Fextralife - ""Elden Ring is FromSoftware's Magnum Opus, and it's hard to imagine them making a better game. The only negatives are performance related, which can by and large be overlooked. Elden Ring delivers on a scale that few games ever have, and likely ever will again. A day one buy for RPG and open world fans. Don't miss out on this once in a decade experience!""","Tyler Colp PC Gamer - ""An open world action RPG from FromSoftware that reaches new heights, but spends too much time in the familiar.""","Aoife Wilson Eurogamer - ""Grandiose, mysterious, but now a touch more welcoming, Elden Ring tweaks the FromSoft formula to open up its world.""","Jade King TheGamer - ""FromSoftware doesn’t rewrite the medium’s rulebook, but does tear its own tenets asunder while reconstructing them into a cohesive whole that outclasses all that came before it. The Lands Between invites you to explore it with an unparalleled level of freedom, offering up a plate of seemingly impenetrable challenges and intimately constructed stories that are always a delight to indulge in. This is, without doubt, one of the best games in recent memory.""","Joel Franey GamesRadar+ - ""Elden Ring is both a refinement and evolution of the Dark Souls formula, presenting an expansive world that's as hostile as it is inviting. Despite the occasional excess, suffering has never been as much fun as this.""","Daniel Tack Game Informer - ""Elden Ring represents a truly amazing combination of various game elements that all come together to create something fascinating, special, and unforgettable. Elden Ring isn’t just the best game this year; it’s one of the best games ever made.""","Tamoor Hussain GameSpot - ""From Software's latest is a masterpiece of open-world design that places exploration and player agency at the heart of the experience.""","Michael McWhertor - ""Elden Ring is FromSoftware’s most accessible, and difficult, game yet""",0.063,0.785,0.152,0.5267,0.0,0.87,0.13,0.4588,0.039,0.889,0.072,0.4829,0.0,0.942,0.058,0.0258,0.0,0.799,0.201,0.6474,0.0,0.755,0.245,0.9721,0.132,0.739,0.129,-0.0258,0.0,0.57,0.43,0.9732,0.0,0.75,0.25,0.7184,0.235,0.765,0.0,-0.4144,4.3651,17.641509433962263
2022,A Plague Tale: Requiem,"['Asobo Studio', 'Focus Entertainment']",False,5,0,82,"Travis Northup IGN - ""A Plague Tale: Requiem is a safe but exciting sequel with an impressively alarming amount of rats.""","Robert Purchese Eurogamer - ""An unforgettable story of desperation and hope in beautiful, gruesome, plague-ridden 14th Century France.""","Dalton Cooper Game Rant - ""With more action and a far more ambitious narrative, A Plague Tale: Requiem is everything that fans could want from a sequel.""","Jon Bailes PC Gamer - ""Requiem is a masterful sequel and an exceptional action adventure.""","Issy Van Der Velde TheGamer - ""A Plague Tale: Requiem is relentless in its depiction of misery. It imparts the troubling message that no matter how hard we try, we can’t change the future, and trying to do so only invites more pain and suffering than willingly submitting to our eventual demise. A series about two children losing their innocence and being corrupted by the evils of the world is one I welcome, but not when it teaches us to give up instead of fighting for a future all our own. The world may seem hopeless right now, but if we give in to the despair we’re choosing doom, and I’d rather go down slinging.""","Alex Avard GamesRadar+ - ""Requiem's delicious vistas and atmospheric environments stand toe-to-toe with the visual might of many of its contemporaries""","Wesley LeBlanc Game Informer - ""At times, it feels too long and oddly sadistic in its focus on inflicting fakeouts, pain, and suffering on the de Runes. Other times, I admired Asobo’s command of this series, its rat-infested stealth mechanics, and its grandiose storytelling. Fortunately, the latter edges out the former, and Requiem feels like much more than just a follow-up.""","Kazuma Hashimoto Polygon - ""A Plague Tale: Requiem is a prime example of what a AA studio, given enough trust and resources, can accomplish. It’s a concise experience that didn’t waste my time, but it also scratched an itch I didn’t even know I had: a well-crafted stealth title meshed with folk horror elements that I had been craving since Siren: Blood Curse’s release in 2008. With an emotionally resonant script and an expert flow between stealth, horror, and exploration, A Plague Tale: Requiem feels like the sequel Innocence deserves.""","Richard Wakeling GameSpot - ""A Plague Tale: Requiem eventually expands in scope and improves upon its predecessor's stealth action, but the heartrending story of two siblings battling against the odds is where it truly excels.""","Dom Peppiatt VG247 - ""Asobo should be proud of what it achieved in this game, as depressing and engrossing as it is.""",0.076,0.478,0.446,0.8591,0.144,0.529,0.327,0.5859,0.0,0.784,0.216,0.5709,0.0,0.777,0.223,0.3182,0.239,0.714,0.048,-0.9713,0.0,0.812,0.188,0.5719,0.123,0.784,0.093,-0.2263,0.157,0.706,0.137,-0.431,0.096,0.608,0.296,0.836,0.12,0.737,0.143,0.128,2.2414,7.018867924528302
2022,God of War Ragnarök,"['Santa Monica Studio', 'Sony Interactive Entertainment']",False,11,6,94,"Morgan Park PC Gamer - ""God of War Ragnarök isn't the cleanest sequel, but it leaves Sony's angriest franchise in a great place.""","Dalton Cooper Game Rant - ""God of War Ragnarok is an incredible game no matter where it's played, with PlayStation delivering yet another quality PC port.""","Simon Cardy IGN - ""An enthralling spectacle to behold and an even more exciting one to take the reins of, God of War Ragnarok melds action and adventure together to create a new, unforgettable Norse saga. Impeccable writing, pitch-perfect performances, knockout action – it’s a complete work of art from top to bottom.""","Chris Tapsell Eurogamer - ""Much like its heroes, God of War: Ragnarök learns to love itself for what it truly is: gargantuan, excessive, and wonderfully absurd.""","Joshua Duckworth Game Rant - ""God of War Ragnarok lives up to the hype and expectations of the franchise but also manages to subvert and exceed them in many ways.""","Fexelea Fextralife - ""God of War: Ragnarok is a highly polished and incredibly produced but predictable entry into the series. A worthy continuation of the reboot, this is another must-play Sony title that continues to define the development style of first party studios.""","Eric Switzer TheGamer - ""These improvements and refinements make Ragnarok a great sequel, and the increased length will please the ‘time spent = value’ crowd, but the path from Faye’s final resting place to the final battle of Ragnarok is not nearly as composed or worthwhile as it could have been.""","Leon Hurley GamesRadar+ - ""A beautiful world filled with things to discover, and a fitting close for Kratos' viking adventure that only misses full marks thanks to a light touch opening half that takes a while to hit its stride.""","Kyle Hilliard Game Informer - ""God of War Ragnarök feels a lot like God of War (2018), which is a compliment considering how fantastic that game is. Sony Santa Monica was right to not break what wasn’t broken and it has expertly continued the story threads that were left hanging from the previous game.""","Tamoor Hussain GameSpot - ""Sony Santa Monica brings back what made the original God of War reboot great and delivers another fantastic story with exceptional writing.""",0.286,0.459,0.254,-0.2263,0.22,0.578,0.202,-0.3612,0.07,0.718,0.212,0.7089,0.103,0.397,0.5,0.9325,0.091,0.852,0.057,-0.2263,0.054,0.749,0.197,0.7579,0.064,0.737,0.198,0.6249,0.049,0.718,0.233,0.802,0.172,0.616,0.212,0.128,0.118,0.515,0.367,0.802,3.9424,16.88679245283019
2022,Horizon Forbidden West,"['Guerrilla Games', 'Sony Interactive Entertainment']",False,7,0,88,"Dalton Cooper Game Rant - ""Horizon Forbidden West takes everything that fans loved about Zero Dawn and makes it better, with Guerrilla delivering another must-play PS exclusive.""","Malindy Hetfield Eurogamer - ""Another beautiful technical achievement, Horizon Forbidden West is held back by clunky characters and new features that lack purpose.""","Simon Cardy IGN - ""A triumphant combination of enthralling combat, top-tier creature and character design, and a captivating open world, Horizon Forbidden West is an absolute blast""","Fexelea Fextralife - ""Horizon: Forbidden West is a gorgeous and highly polished experience that takes full advantage of the Playstation 5's superior hardware. And while a dream come true for explorers, the sub-par story just prevents it from being a true masterpiece. Recommended for fans of the genre.""","Stacey Henley TheGamer - ""People are going to play this game and have a lot of fun. That’s all a lot of people want from a game, and Forbidding West delivers. Through a certain lens, it deserves the perfect scores I’m expecting to see. But much like Ghost of Tsushima, a lot of you are going to come away disappointed by the lack of substance and new ideas. In many ways, Horizon Forbidden West is like it’s own machines. It’s grand, it’s gorgeous, but it has no soul.""","Sam Loveridge GamesRadar+ - ""What Guerrilla Games has achieved here is nothing short of phenomenal. Story, gameplay, mechanics, and the world itself are all such an improvement on the original game - which in itself is a feat alone.""","Kimberley Wallace Game Informer - ""Horizon Forbidden West reaches a new high bar for Guerrilla Games. It does more than surpass its predecessor; it takes Horizon’s fiction to captivating places and builds a rich world that rewards you for the effort you put into it.""","Phil Hornshaw GameSpot - ""Horizon Forbidden West sometimes packs in so much that it gets in its own way, but the many well-drawn characters populating its quests keep it compelling.""","Nicole Clark Polygon - ""Returning to Aloy’s machine-threatened world is well worth the wait""","Ari Notis Kotaku - ""I thoroughly enjoyed Horizon Forbidden West, and I suspect anyone who loves open-world RPGs will thoroughly enjoy it as well. But despite getting a kick out of fighting robot dinos, despite the enthralling time sink of “Machine Strike,” despite finding myself ravenous to return to this rich, inspired open world, I can’t shake how plainly Forbidden West misses the one philosophical throughline that helped its predecessor ascend to greatness: Sometimes, the question is more interesting than the answer.""",0.096,0.619,0.285,0.6705,0.204,0.64,0.156,-0.0516,0.195,0.677,0.128,-0.2023,0.047,0.541,0.411,0.9612,0.172,0.596,0.232,0.6597,0.054,0.804,0.142,0.5106,0.063,0.761,0.177,0.6249,0.067,0.85,0.083,0.1154,0.0,0.667,0.333,0.4588,0.155,0.616,0.228,0.8493,4.596500000000001,18.20754716981132
2022,Stray,"['BlueTwelve Studio', 'Annapurna Interactive']",False,7,2,83,"Jon Bailes PC Gamer - ""Simple, polished systems allow Stray's rich fiction and charismatic star to shine.""","Dalton Cooper Game Rant - ""'Cat game' Stray accomplishes exactly what it sets out to do, delivering an authentic cat experience in the form of an adorable puzzle/platformer.""","Lottie Lynn Eurogamer - ""Stray captures the essence of being a cat, while delivering a deeper journey through a dying cybercity.""","Tom Marks IGN - ""Stray is a delightful cat-based platforming adventure in a cyberpunk world worth exploring.""","Harry Alston TheGamer - ""What I really love about Stray is the way the world treats you. None of the robots know what a cat is—they’ve never seen one before. You trip them up in the street, ruin their board games, and rub up against their legs, but for the most part, they forget you’re even there at all. Yours is a largely thankless task. But what do you care? You’re a cat. As the characters embrace and cheer, or break down and cry, and when the game comes to its ultimate conclusion, you are just a cat, who saunters off into the night, indifferent to it all.""","Sam Loveridge GamesRadar+ - ""Stray is a phenomenal, if compact, feline adventure that captures cats perfectly - even if they do find themselves in a bizarrely beautiful robotic world.""","Blake Hester Game Informer - ""It's a solid, brief ride through a strange world and one well worth taking.""","Alexis Ong Polygon - ""Stray is the work of sly cat people, and it’s a triumph""","Alessandro Barbosa GameSpot - ""Stray expertly embodies the abilities of its feline protagonist to create a captivating puzzle adventure in an engrossing post-apocalyptic world""","Ari Notis Kotaku - ""I went into Stray expecting a platformer about a cat. I did not expect a deeply profound meditation on what it means to be alive.""",0.0,0.645,0.355,0.6705,0.0,0.781,0.219,0.7096,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.7906,0.098,0.778,0.124,0.6061,0.0,0.646,0.354,0.886,0.117,0.519,0.364,0.4215,0.0,0.763,0.237,0.4767,0.0,0.714,0.286,0.6597,0.0,0.88,0.12,0.3818,5.602500000000001,7.886792452830188
